feature,spearman_rho_HIC_dev,pvalue
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__TOP5_MEAN,0.2648203271073238,0.0006603816902336997
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__MAX,0.2493786493879152,0.0013732820780608399
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__MEAN,0.15416555530997517,0.050143385912372315
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__SUM,0.31814146633036156,3.6971560493542586e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__Q90,0.17985793271643835,0.02200973218864971
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__Q95,0.21221474684633154,0.006706294518668111
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__TOP3_MEAN,0.24053366316476069,0.002047994301370992
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__H_CDR3__TOP5_MEAN,0.22658238044322207,0.0037388098685672434
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__MAX,0.021596613880119745,0.7850198111268395
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__MEAN,0.027102324947061787,0.7320890279807671
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__SUM,0.08969468078090251,0.2563434236854268
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__Q90,0.007686260566666588,0.9226676272189482
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__Q95,0.010863229449436785,0.8908729426412183
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__TOP3_MEAN,0.015818510545574573,0.8416446652692035
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__L_CDR3__TOP5_MEAN,0.03386414543455713,0.6687928741507642
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__MAX,-0.0006294660691761473,0.9936570795384168
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__MEAN,0.05982185831412597,0.44953558800304805
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__SUM,0.20335564703418202,0.009447270241547477
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__Q90,-0.06372567703013768,0.4204539425507872
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__Q95,-0.029651239119555337,0.707988750122889
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__TOP3_MEAN,0.05654044887279291,0.47483042597628905
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_FV__TOP5_MEAN,0.06982133611706991,0.37730271319916564
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__MAX,0.0591966263216483,0.45429600948984566
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__MEAN,-0.007777998895133964,0.9217475569401214
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__SUM,0.12596942721580234,0.11020265282788909
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__Q90,-0.10440527459037106,0.18610537932629895
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__Q95,-0.03559870552204028,0.6529040211220724
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__TOP3_MEAN,0.10167852919654076,0.1979289768565349
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__HEAVY__TOP5_MEAN,0.08656852081851424,0.2733576570209623
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__MAX,0.05463652571736999,0.48985433724287075
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__MEAN,0.12346003109249477,0.11753234462009364
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__SUM,0.1257887732766666,0.11071807928590303
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__Q90,0.11326014032582209,0.15127993562662218
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__Q95,0.06482653697174619,0.41245536445034436
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__TOP3_MEAN,0.04886971325402079,0.53686378947279
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__LIGHT__TOP5_MEAN,0.05344816152399261,0.4993586221073317
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__MAX,0.19876590789301427,0.011224233873086133
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__MEAN,0.2954270562018393,0.00013530311988506957
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__SUM,0.40450392874954905,9.36818776176575e-08
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__Q90,0.23143745505749552,0.003044121142890838
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__Q95,0.2427325603301787,0.001856748048256948
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__TOP3_MEAN,0.24760598261014555,0.0014894970145162302
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__ALL_CDR__TOP5_MEAN,0.2539895589125754,0.001108721921951071
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__MAX,0.23264698963436534,0.0028902892377295534
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__MEAN,0.18053397362929796,0.021507655210348572
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__SUM,0.33609959696757524,1.2276976424075172e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__Q90,0.2125944023902965,0.006606565092207978
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__Q95,0.22403628898852754,0.004157497334998156
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__TOP3_MEAN,0.26220507906655377,0.0007498981493708314
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__H_CDR3__TOP5_MEAN,0.24843586164305045,0.0014340168324415816
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__MAX,-0.020926218402858153,0.7915381722710572
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__MEAN,0.022310761483265776,0.7780924428604011
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__SUM,0.08885492223570114,0.2608405638252713
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q90,-0.0031459189869812386,0.9683075485213589
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__Q95,-0.004853663255373925,0.9511210622413272
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP3_MEAN,-0.0032743526468355646,0.9670144050081455
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R8p0__L_CDR3__TOP5_MEAN,0.017064740453831384,0.8293521880656459
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MAX,0.12569985766599823,0.11097245725308759
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__MEAN,0.1630063074564312,0.03821430935689755
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__SUM,0.3090551377353929,6.292077003980101e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q90,0.05294007232017328,0.503451619217365
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__Q95,0.08454180943883498,0.28478797965395647
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP3_MEAN,0.1377627421800084,0.0804292515420397
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_FV__TOP5_MEAN,0.13663083234261095,0.08297129856883324
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MAX,0.13829482448511915,0.07925614681438713
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__MEAN,0.10438974964247659,0.18617120082850633
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__SUM,0.25478697669079187,0.0010680158661752204
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q90,0.07651682273628885,0.33315507269803646
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__Q95,0.07476250362421273,0.34438998965420553
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP3_MEAN,0.1249814759861537,0.11304446728760438
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__HEAVY__TOP5_MEAN,0.11750974197221083,0.13642479428896395
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MAX,0.08378108699200551,0.2891598321273099
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__MEAN,0.15005708955353625,0.05665912103065011
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__SUM,0.16103887315053086,0.04063847239837828
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q90,0.13085696308476424,0.09695774320986456
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__Q95,0.08530112052676496,0.28046863000334343
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP3_MEAN,0.08943075666669636,0.2577510253212806
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__LIGHT__TOP5_MEAN,0.09414751810881898,0.2333898816198079
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MAX,0.28026200482673236,0.0003036139340469998
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__MEAN,0.3447625178926945,7.034198048548199e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__SUM,0.42818088564752904,1.3173525344025046e-08
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q90,0.2979251614539509,0.00011791828360472464
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__Q95,0.32694834586322963,2.1718682836598443e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP3_MEAN,0.3188160958843216,3.551589861888829e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__ALL_CDR__TOP5_MEAN,0.3372145704981787,1.143838221859284e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MAX,0.34072603144013,9.13727359171552e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__MEAN,0.20777743446630956,0.007975259630067514
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__SUM,0.36200508956786265,2.2074982165215524e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q90,0.25755888556940615,0.0009369390698353463
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__Q95,0.28913804094567586,0.00019022603760016874
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP3_MEAN,0.31932700780594,3.44495525742693e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__H_CDR3__TOP5_MEAN,0.3084397852552117,6.518738958677575e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MAX,0.029539741766494987,0.7090371370192967
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__MEAN,0.019727974697184278,0.8032246485753813
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__SUM,0.10800423978409118,0.17130272475123964
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q90,0.024746766943799476,0.7545969121727741
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__Q95,0.032037847018606604,0.6856822321892231
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP3_MEAN,0.04211494956102295,0.5946420971151263
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R10p0__L_CDR3__TOP5_MEAN,0.035237397643768764,0.6562011257432855
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MAX,-0.10782640856275445,0.17201300345486087
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__MEAN,0.0373586700697144,0.6369403486369742
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__SUM,0.1654959445551458,0.035322344889232665
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__Q90,0.026160948561096565,0.7410579498694733
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__Q95,0.02281885068708509,0.7731744596017527
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__TOP3_MEAN,-0.028721153604786092,0.7167507643120332
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_FV__TOP5_MEAN,0.00020746975822621895,0.9979093767270542
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__MAX,-0.037079247172799444,0.639463965383846
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__MEAN,0.014065602792397948,0.8589991266009042
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__SUM,0.14824631608548017,0.05974472692465755
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__Q90,0.01726797613535911,0.8273513615169839
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__Q95,0.01760529091233915,0.8240330000993312
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__TOP3_MEAN,0.014576514714016256,0.8539335430368963
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__HEAVY__TOP5_MEAN,0.05194929837272563,0.5114831566900392
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__MAX,0.03364470286726476,0.6708137019409955
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__MEAN,0.05385181016924906,0.49611948564368297
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__SUM,0.07173655014368882,0.3643241430045869
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__Q90,0.0902761606474957,0.2532608709432649
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__Q95,0.048693293391583535,0.5383365362194134
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__TOP3_MEAN,0.03922872061154936,0.6201593105076644
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__LIGHT__TOP5_MEAN,0.03672355856494025,0.6426823646108357
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__MAX,0.23100557923424905,0.003100815605843325
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__MEAN,0.21538889301130273,0.005912241691371851
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__SUM,0.3553674686635231,3.4766131073935884e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__Q90,0.17609948396707498,0.024989080564238916
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__Q95,0.23964874113477538,0.0021298859462732397
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__TOP3_MEAN,0.24189139042607782,0.0019279005962908932
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__ALL_CDR__TOP5_MEAN,0.2556323806715912,0.0010263595062239238
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__MAX,0.19490442994398746,0.012940531182090903
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__MEAN,0.15581261114568945,0.04771214450267974
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__SUM,0.3301521305650903,1.7823735081765113e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__Q90,0.13914305118371753,0.07741456250164451
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__Q95,0.13770064238843047,0.08056707138500262
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__TOP3_MEAN,0.22532485966376928,0.003940605974807304
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__H_CDR3__TOP5_MEAN,0.24934054269762876,0.0013756906235996218
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__MAX,-0.02216821423441647,0.7794738028611239
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__MEAN,-0.06119793324113661,0.4391576965198315
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__SUM,-0.015149526427212479,0.848259351526851
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__Q90,-0.05651927848930043,0.47499609262245984
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__Q95,-0.038497636701609356,0.6266970780502908
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__TOP3_MEAN,-0.044024518152043855,0.5780253326988121
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0__L_CDR3__TOP5_MEAN,-0.034657329136075055,0.6615084038132183
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__MAX,0.1825663304445752,0.020057319515037163
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__MEAN,0.23333996685401892,0.0028053557347261925
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__SUM,0.3482965605770377,5.577659336949469e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__Q90,0.18207658890644934,0.020398848148360064
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__Q95,0.12342474712000732,0.1176380432576161
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__TOP3_MEAN,0.16716558213325206,0.03348835518568251
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_FV__TOP5_MEAN,0.20022525299509528,0.010629746490914244
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__MAX,0.14524435570624775,0.06516345189615039
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__MEAN,0.1947463577472437,0.013015441894140885
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__SUM,0.3066642957596431,7.216385630487577e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__Q90,0.08422284232754841,0.286615653232005
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__Q95,0.19630732069008858,0.012292085978288545
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__TOP3_MEAN,0.2585863548482407,0.0008922270073346101
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__HEAVY__TOP5_MEAN,0.270930099783251,0.0004882403994617346
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__MAX,0.06228326823485063,0.4310695228429073
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__MEAN,0.16083987154570162,0.04089070786821495
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__SUM,0.173832841574481,0.026948089826306604
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__Q90,0.11945318317681969,0.1300146881617259
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__Q95,0.0839321023942518,0.28828840681332624
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__TOP3_MEAN,0.06431844776792686,0.4161358572003176
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__LIGHT__TOP5_MEAN,0.06671634653817411,0.3989347503996498
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__MAX,0.3557626491553826,3.384825467503226e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__MEAN,0.37918697281035235,6.49144121014859e-07
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__SUM,0.4812268098851646,9.042598296968727e-11
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__Q90,0.27657271266344435,0.0003670761573388946
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__Q95,0.32937447181146684,1.8703459689868053e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__TOP3_MEAN,0.3981542250607072,1.5457653125574152e-07
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__ALL_CDR__TOP5_MEAN,0.3837244916722387,4.6429720967176005e-07
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__MAX,0.30348591551797344,8.642984281285328e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__MEAN,0.222586823398743,0.004414243901133045
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__SUM,0.35964247477010286,2.5978909508983883e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__Q90,0.19721341310356635,0.0118885885927543
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__Q95,0.2867994192492075,0.00021548708584614488
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__TOP3_MEAN,0.29531697020767844,0.00013612168183360662
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__H_CDR3__TOP5_MEAN,0.27216503882031184,0.00045893203126944195
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__MAX,-0.05081174309973017,0.5207855997661801
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__MEAN,-0.06585682896837979,0.40505108905663395
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__SUM,0.006047672884349308,0.9391176172098503
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__Q90,-0.05647976044011449,0.47530542109818924
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__Q95,-0.060661616859327326,0.443186111255059
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__TOP3_MEAN,-0.06209273478341839,0.43248319786077816
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0__L_CDR3__TOP5_MEAN,-0.06477431669246475,0.4128327536461529
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__MAX,0.25898718077569816,0.0008753220690654206
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__MEAN,0.19988793821811524,0.010764635612456013
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__SUM,0.32564848431679183,2.3517182707760812e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__Q90,0.16924592515111223,0.03131672184084231
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__Q95,0.24580226593658705,0.0016168971530153853
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__TOP3_MEAN,0.2865707791074888,0.00021811740183319328
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0__ALL_FV__TOP5_MEAN,0.2986816498240819,0.00011308024938910551
