id,generator,n_atoms,R0_E,R0_F_rms,R0_F_q90,R0_F_max,R0_severe_clash,R0_all_clash,R0_min_heavy_dist,R1_E,R1_F_rms,R1_F_q90,R1_F_max,R1_severe_clash,R1_all_clash,R1_min_heavy_dist,delta_severe_clash,delta_F_rms,sidechain_heavy_RMSD,backbone_RMSD,converged,steps,final_fmax,optimizer,failure_mode
ADI-47134,abodybuilder2,3631,-914.61376953125,0.7630173275560898,1.3046159619633702,3.02177934858339,8,8,1.3288586570690142,-944.0882568359376,0.4572694803952046,0.8427038030527974,2.6830245430252893,8,8,1.3288586570690142,0,-0.3057478471608851,0.0681925864274151,0.0,True,125,0.0983189690106911,FIRE,
ADI-47137,abodybuilder2,3385,-843.2063598632812,0.7874089206186096,1.327599973446005,2.8538999315587765,10,10,1.3285019815109655,-871.8374633789062,0.4771213361941659,0.8892386808849418,2.562561968985376,10,10,1.3285019815109655,0,-0.3102875844244436,0.0712999740251113,0.0,False,200,0.2775689426125854,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47140,abodybuilder2,3631,-944.7072143554688,0.7462663449630296,1.2733748183794162,2.833961321194941,10,10,1.329367153074044,-970.8568115234376,0.4619811177113813,0.8596905156097983,2.345034325396019,10,10,1.329367153074044,0,-0.2842852272516482,0.0605482271661716,0.0,True,90,0.081029982892306,FIRE,
ADI-47143,abodybuilder2,3619,-912.7942504882812,0.779276344838324,1.348120289593543,3.892636505632229,9,9,1.323476497544579,-945.0340576171876,0.4732046114379276,0.8785615439267379,2.6444101817844463,9,9,1.323476497544579,0,-0.3060717334003963,0.0757675688515835,0.0,True,162,0.0891451959589915,FIRE,
ADI-47146,abodybuilder2,3413,-860.4854736328125,0.7663558822027634,1.310473535481125,3.433131773195824,9,9,1.3325813521183367,-886.4819946289062,0.4745012317336092,0.8906731779541738,3.3343958895535093,9,9,1.3325813521183367,0,-0.2918546504691541,0.0673224093522302,0.0,False,200,0.395252905342552,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47148,abodybuilder2,3460,-866.3279418945312,0.7790129590814049,1.3234851548367006,3.3896906945440883,9,9,1.3275489306956954,-897.365966796875,0.4705467668364184,0.8713978465330342,2.421921239357832,9,9,1.3275489306956954,0,-0.3084661922449864,0.0856826979990914,0.0,False,200,0.1639032041640168,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47151,abodybuilder2,3427,-889.1476440429688,0.76401007033111,1.3057423093648672,2.9955685594775385,9,9,1.3307406862383362,-914.4418334960938,0.4788743893974285,0.8830065417017836,2.6240279131282565,9,9,1.3307406862383362,0,-0.2851356809336815,0.0729971646163944,0.0,False,200,0.156448528997343,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47153,abodybuilder2,3422,-889.2742919921875,0.7710009633124087,1.2951289928789924,3.2211450986895063,10,10,1.328573045958556,-916.0103149414062,0.4833002256372387,0.8900892234181037,2.53544349958586,10,10,1.328573045958556,0,-0.28770073767517,0.0844595666880971,0.0,False,200,0.1017599367696313,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47155,abodybuilder2,3404,-869.2553100585938,0.7520667627387948,1.2864476971863958,3.377128523744973,9,9,1.3278231574835166,-894.8999633789062,0.4717329783275628,0.8649069347033398,3.3028089815218795,9,9,1.3278231574835166,0,-0.280333784411232,0.0597774514192759,0.0,True,145,0.0879634717480395,FIRE,
ADI-47158,abodybuilder2,3517,-891.9619750976562,0.7599490120311476,1.269410788522265,2.835156377447404,9,9,1.3264882541832606,-918.203857421875,0.465618952847607,0.8665496681959951,2.45981320134227,9,9,1.3264882541832606,0,-0.2943300591835406,0.067051770930126,0.0,False,200,0.2035313349736162,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47160,abodybuilder2,3391,-843.1892700195312,0.9983963135255992,1.333364295421099,26.7025412259909,10,10,1.332218207903608,-872.0499267578125,0.4799575550497068,0.8947624761423096,2.480187533249952,10,10,1.332218207903608,0,-0.5184387584758925,0.0721628174880058,0.0,False,200,0.1085187815576965,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47162,abodybuilder2,3521,-907.7240600585938,0.7631732234023549,1.302503597375178,2.6016252103140727,10,10,1.3291342319357144,-934.2587890625,0.4785687902873481,0.9014538896349092,2.5322069462122454,10,10,1.3291342319357144,0,-0.2846044331150067,0.0659552466905998,0.0,False,200,1.280885161661609,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47165,abodybuilder2,3449,-868.879150390625,1.2700408216074848,1.2853597098208194,33.24994397440612,9,9,1.3307989473722082,-901.7703857421876,0.4746793355220151,0.8766541481093035,2.6563861969846125,9,9,1.3307989473722082,0,-0.7953614860854696,0.0657918481865402,0.0,False,200,0.6471533915200484,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47173,abodybuilder2,3553,-913.6991577148438,1.356958299341263,1.3071244810963825,29.30473062718069,9,9,1.3287091793334491,-949.47265625,0.4778554773961229,0.8733956674015995,2.6812662640130664,9,9,1.3287091793334491,0,-0.87910282194514,0.062284974464539,0.0,False,200,0.1419355506081382,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47175,abodybuilder2,3531,-916.5415649414062,0.760046819429596,1.309629891403968,2.587172614695713,9,9,1.327900663113747,-941.5147705078124,0.4753353383437729,0.8795673566475063,2.382527131059745,9,9,1.327900663113747,0,-0.284711481085823,0.0639036199261725,0.0,False,200,1.3357729514425507,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47177,abodybuilder2,3490,-900.4490356445312,1.158677382079211,1.2735807272616342,26.920314937759635,9,9,1.3287170068501553,-931.1683959960938,0.4687172546114754,0.87369187199664,2.478378740880059,9,9,1.3287170068501553,0,-0.6899601274677353,0.0657922876779835,0.0,False,200,0.3502462866538487,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47179,abodybuilder2,3489,-898.9890747070312,0.746300832266102,1.2507401056511904,2.953438382352932,9,9,1.3307793403929866,-925.326416015625,0.462009067357519,0.8698633568429414,2.166928122457791,9,9,1.3307793403929866,0,-0.284291764908583,0.0731269001391996,0.0,True,70,0.096978708453763,FIRE,
ADI-47181,abodybuilder2,3471,-892.94970703125,0.7460143906520875,1.251236486892047,3.4437306998675976,9,9,1.3291821913342443,-919.7382202148438,0.4584424997304879,0.8526338659763495,2.4362316367339627,9,9,1.3291821913342443,0,-0.2875718909215995,0.0752827959458614,0.0,True,161,0.0994607482389921,FIRE,
ADI-47183,abodybuilder2,3378,-852.1754150390625,1.0164554795909715,1.3729040180971348,27.141493588897795,10,10,1.3283081204986351,-885.2325439453125,0.4721449978629536,0.8737673183450393,2.440040203178768,10,10,1.3283081204986351,0,-0.5443104817280181,0.0880919890256264,0.0,True,110,0.0965438681999092,FIRE,
ADI-47186,abodybuilder2,3431,-899.57763671875,0.7555494849924483,1.294982978536176,2.768760300649678,10,10,1.3308415700141496,-923.1071166992188,0.476115692747184,0.894692469669088,2.495227699401048,10,10,1.3308415700141496,0,-0.2794337922452642,0.0619914832955895,0.0,False,200,0.1146837389069363,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47188,abodybuilder2,3565,-906.3623046875,1.224286621621436,1.3248522628997288,31.53476118228365,9,9,1.3290120523221889,-938.6136474609376,0.4712263158504637,0.8899899577960726,2.4169729922097853,9,9,1.3290120523221889,0,-0.7530603057709724,0.0637484226597811,0.0,False,200,0.1613924212992184,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47190,abodybuilder2,3471,-883.9111938476562,0.7512259521010254,1.2651166622466834,2.9094533738633173,9,9,1.3252119920980077,-910.9514770507812,0.4664122405805307,0.8712916181543512,2.257736519832072,9,9,1.3252119920980077,0,-0.2848137115204947,0.0748941507782742,0.0,True,158,0.0944611697317074,FIRE,
ADI-47192,abodybuilder2,3595,-920.6553344726562,1.20890053605667,1.32573857539455,30.187513749415128,10,10,1.3266838965918852,-954.1658935546876,0.4773794166909819,0.8639868084904563,2.6518257620300068,10,10,1.3266838965918852,0,-0.7315211193656881,0.064359281856613,0.0,False,200,0.3703048250295842,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47194,abodybuilder2,3366,-850.6456909179688,0.7679466607773415,1.3376332628356915,2.637455008834942,10,10,1.3257649103261404,-877.7987060546875,0.465017487550775,0.8780868540206446,2.430953708713865,10,10,1.3257649103261404,0,-0.3029291732265665,0.0705427454795113,0.0,True,195,0.0716736584104946,FIRE,
ADI-47196,abodybuilder2,3475,-895.3370361328125,1.1522356505772389,1.2991736261942546,26.80223075926867,10,10,1.3291357506538792,-927.5030517578124,0.4811793427946866,0.8892487082599233,2.2413981643325958,10,10,1.3291357506538792,0,-0.6710563077825522,0.0627404005024179,0.0,False,200,0.144558750182692,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47198,abodybuilder2,3471,-882.8027954101562,0.7737999298682423,1.338399149126841,2.8085968546370808,9,9,1.3287094359270455,-909.6925659179688,0.4799021774175177,0.8678996725362346,2.397468183137537,9,9,1.3287094359270455,0,-0.2938977524507246,0.0635758360016842,0.0,False,200,0.1913653205364432,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47200,abodybuilder2,3481,-887.3257446289062,1.1986778224307022,1.3026456481623452,29.81970240726949,9,9,1.3238030040214517,-919.3680419921876,0.4672796449791318,0.8593172153838057,2.6646274694026664,9,9,1.3238030040214517,0,-0.7313981774515703,0.0635520939812449,0.0,True,151,0.0816573265364499,FIRE,
ADI-47202,abodybuilder2,3501,-906.4666137695312,0.746576466426419,1.2723085114857982,2.6243149596287294,9,9,1.3305878699300997,-931.4873046875,0.4661716824389925,0.8773428957208905,2.4374649790945635,9,9,1.3305878699300997,0,-0.2804047839874264,0.0634975320769346,0.0,True,149,0.0756066009283283,FIRE,
ADI-47204,abodybuilder2,3465,-906.4256591796876,0.769558499053563,1.3205113154435786,3.29119347290934,10,10,1.3299055964359368,-932.2811279296876,0.4831369761708498,0.8874212882326711,2.791426420024916,10,10,1.3299055964359368,0,-0.2864215228827131,0.0620463763258724,0.0,True,118,0.09943977100229,FIRE,
ADI-47206,abodybuilder2,3403,-881.1571655273438,0.7382492017088101,1.252246140542926,3.0975856952350145,9,9,1.3284529944774368,-906.0914306640624,0.4588908963748582,0.8496248234365623,2.187513728872124,9,9,1.3284529944774368,0,-0.2793583053339519,0.074636694370311,0.0,True,193,0.0961796035689406,FIRE,
ADI-47208,abodybuilder2,3435,-866.26513671875,0.7710094148886828,1.323824931328571,2.70664169646425,10,10,1.3284112246787498,-895.3594970703125,0.4554826509680285,0.8594748296927762,2.333333636124727,10,10,1.3284112246787498,0,-0.3155267639206542,0.0672008675792389,0.0,True,172,0.0939142659559225,FIRE,
ADI-47212,abodybuilder2,3495,-867.5777587890625,1.1719987001921548,1.309319446635824,27.1224711628754,9,9,1.3278650223780175,-903.0392456054688,0.4566822997425681,0.831158878847311,2.358452424476073,9,9,1.3278650223780175,0,-0.7153164004495867,0.0720875140507608,0.0,False,200,0.1213150058554259,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47214,abodybuilder2,3396,-860.5611572265625,0.7571489922786644,1.2899417568921967,2.811525034497297,9,9,1.3281955058783987,-886.5234375,0.4680038058185449,0.8766360557394264,2.117086785955136,9,9,1.3281955058783987,0,-0.2891451864601195,0.0609380267357506,0.0,False,200,0.6242918313154248,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47216,abodybuilder2,3462,-867.344970703125,0.7843741515915909,1.351970095149618,2.911519323802452,9,9,1.329789128011554,-897.1744384765625,0.4674994123212737,0.8940031420037402,2.2970748044889637,9,9,1.329789128011554,0,-0.3168747392703172,0.0716655448447952,0.0,False,200,1.3135406783193528,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47218,abodybuilder2,3464,-880.7071533203125,1.1813223542949458,1.3185647238282927,27.764306766065232,9,9,1.3274991740826614,-912.3526611328124,0.463819303010743,0.8700393987762627,2.171352549681976,9,9,1.3274991740826614,0,-0.7175030512842029,0.0630783667664624,0.0,False,200,1.1201148849807865,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47220,abodybuilder2,3487,-887.6959838867188,0.7618899271101245,1.2821054391491082,2.712049137998465,9,9,1.3283649347753514,-915.2416381835938,0.4728782909608382,0.8667137696671658,2.4803641639620366,9,9,1.3283649347753514,0,-0.2890116361492862,0.0727768996144839,0.0,True,184,0.0998750546417353,FIRE,
ADI-47222,abodybuilder2,3529,-900.4403076171875,0.7527266936578755,1.273788298429568,2.726810523684349,9,9,1.3265225663708275,-926.715087890625,0.4597841519869691,0.8605331849143327,2.270673845796832,9,9,1.3265225663708275,0,-0.2929425416709063,0.0633147910996546,0.0,False,200,0.1720427691278016,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47224,abodybuilder2,3515,-897.6110229492188,0.7457972341912914,1.2599476425861762,2.760851991346496,8,8,1.330655744422466,-924.4978637695312,0.4614809736249332,0.8708370871913559,2.2016372354347946,8,8,1.330655744422466,0,-0.2843162605663582,0.0698807767275668,0.0,True,88,0.0971314254301305,FIRE,
ADI-47226,abodybuilder2,3536,-886.0625610351562,0.7742372377060949,1.3158924300060653,2.6874834193612656,9,9,1.326971528939009,-915.7861938476562,0.4522023235395548,0.8599919155208597,2.2082761762509238,9,9,1.326971528939009,0,-0.32203491416654,0.075773621530043,0.0,True,198,0.0914129316601151,FIRE,
ADI-47228,abodybuilder2,3577,-913.2512817382812,0.7799364142517003,1.3157616431007273,3.665113995693938,8,8,1.3312102693545034,-941.1970825195312,0.4736017328145729,0.8896956122130024,2.223867236789689,8,8,1.3312102693545034,0,-0.3063346814371274,0.0656290558451036,0.0,False,200,0.2889395431162868,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47230,abodybuilder2,3347,-854.8038330078125,0.758370928888706,1.2836709444440864,3.328259839353433,10,10,1.3296986781280855,-879.7855834960938,0.4675708855302633,0.8790378429573121,2.307742447721441,10,10,1.3296986781280855,0,-0.2908000433584427,0.0628517471231005,0.0,True,195,0.0971522662331487,FIRE,
ADI-47232,abodybuilder2,3649,-928.5357055664062,1.0974154014806243,1.2857964392044694,34.85947322931192,9,9,1.3224098507390252,-958.9794311523438,0.472055804404112,0.8802749393277105,2.421626372781058,9,9,1.3224098507390252,0,-0.6253595970765122,0.0646521893749185,0.0,False,200,0.1079678526527515,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47234,abodybuilder2,3449,-882.1160278320312,0.7622212042078519,1.2943819167882875,3.351930729942335,9,9,1.331132986589024,-907.9632568359376,0.4684194500969663,0.8612601999708178,2.2903467250520837,9,9,1.331132986589024,0,-0.2938017541108856,0.0691965290547291,0.0,False,200,0.8430844762833781,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47236,abodybuilder2,3529,-905.6433715820312,0.7523970548974568,1.2862871375958636,3.125575398528987,9,9,1.3318693942629996,-934.6810913085938,0.4635129073593979,0.8607100093584432,2.22315110406445,9,9,1.3318693942629996,0,-0.2888841475380589,0.0743107935450079,0.0,False,200,0.1133881480706843,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47238,abodybuilder2,3565,-905.1471557617188,1.159334801453834,1.2790854657064386,27.023839325409245,9,9,1.3299215650945346,-937.73876953125,0.4697241490683823,0.8681750117937804,2.432169462379162,9,9,1.3299215650945346,0,-0.6896106523854517,0.0646638795358352,0.0,False,200,0.1026017443947232,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47240,abodybuilder2,3620,-935.3106689453124,0.7574175612266097,1.286016116399004,2.645126227303969,9,9,1.3280842471864172,-962.6342163085938,0.4627928202603266,0.8579067987624995,2.563491937713781,9,9,1.3280842471864172,0,-0.2946247409662831,0.0567958174647216,0.0,True,140,0.0957851864283884,FIRE,
ADI-47243,abodybuilder2,3592,-904.2393798828124,0.7726913970385823,1.297158585538655,2.840916797375576,9,9,1.3242258774646836,-932.3519287109376,0.4591158278962795,0.8643189147693389,2.2589502305467315,9,9,1.3242258774646836,0,-0.3135755691423027,0.0578610307190531,0.0,True,131,0.0784043541077736,FIRE,
ADI-47246,abodybuilder2,3404,-869.290283203125,0.7441128486949515,1.2539286513741,2.7520144457781828,11,11,1.3265502814329937,-895.2483520507812,0.4549365924345838,0.8491499985828127,2.54320994866466,11,11,1.3265502814329937,0,-0.2891762562603677,0.0776900574497784,0.0,True,162,0.0865550316871276,FIRE,
ADI-47248,abodybuilder2,3488,-883.215576171875,0.7492886476160465,1.2784977348092794,2.977620161152577,9,9,1.3287833607548134,-909.4024047851562,0.4711417696288649,0.8723401629793305,2.720267124322366,9,9,1.3287833607548134,0,-0.2781468779871816,0.0697820442372445,0.0,True,116,0.0935232954746339,FIRE,
ADI-47250,abodybuilder2,3508,-871.7608032226562,1.0205695001130926,1.3144467033220462,28.796685052104507,9,9,1.3173356029612855,-902.8261108398438,0.4692071025653772,0.8737971709050603,2.4666280697601075,9,9,1.3173356029612855,0,-0.5513623975477153,0.0662016292615396,0.0,True,149,0.0929958158931817,FIRE,
ADI-47252,abodybuilder2,3366,-856.2401123046875,0.7674036681034275,1.326817279035629,2.82836241816342,10,10,1.3271957137462758,-881.6483764648438,0.4693167464360728,0.8914638359234002,2.3961961480910485,10,10,1.3271957137462758,0,-0.2980869216673547,0.0695423042001624,0.0,False,200,0.3485563183426035,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47254,abodybuilder2,3520,-905.907958984375,0.7544749830192671,1.2697876227344784,2.877704804740923,9,9,1.3302639865155128,-931.672607421875,0.4716452680378658,0.8707601718462958,2.576102977599881,9,9,1.3302639865155128,0,-0.2828297149814012,0.0625378240001217,0.0,False,200,0.1300061532327089,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47256,abodybuilder2,3547,-904.5740966796876,0.9947012361945032,1.3387579169049286,26.634983578893618,9,9,1.3281527277438008,-936.8509521484376,0.4723219817304366,0.8719080350182256,2.3616686714060218,9,9,1.3281527277438008,0,-0.5223792544640666,0.0757171677598907,0.0,True,97,0.0980776964302454,FIRE,
ADI-47258,abodybuilder2,3630,-931.59521484375,0.7806580647856217,1.3068064250555087,4.980401335288479,8,8,1.331685322847676,-962.0206298828124,0.4880219939477472,0.8920333909095179,4.590660074977732,8,8,1.331685322847676,0,-0.2926360708378744,0.0816773382814524,0.0,False,200,0.1815155021558219,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47260,abodybuilder2,3714,-934.970458984375,0.784235970387942,1.3468875812999797,5.210938075451447,9,9,1.3292080131128887,-969.7988891601562,0.479765285287218,0.8906067520844314,3.6724329069739943,9,9,1.3292080131128887,0,-0.304470685100724,0.1004048758391348,0.0,False,200,0.1643393968016548,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47262,abodybuilder2,3524,-891.8016357421875,1.1867811824160597,1.315500911539235,27.692492234653862,9,9,1.332073304350409,-925.4214477539062,0.472844199063173,0.8684383160725313,2.2665377184666737,9,9,1.332073304350409,0,-0.7139369833528865,0.0656920918217545,0.0,False,200,0.1270150425895624,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47264,abodybuilder2,3550,-896.2738647460938,1.017396879522207,1.3468375361711582,27.286765878629545,10,10,1.3253063879751097,-930.4528198242188,0.5326850830152132,0.8950683971847466,10.630776401277156,10,10,1.3253063879751097,0,-0.4847117965069938,0.0779949300113578,0.0,False,200,0.2627762303029004,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47267,abodybuilder2,3370,-861.8218994140625,0.7510453387692057,1.264123378064484,2.9551119627059985,11,11,1.322867390002094,-888.495361328125,0.4673460491822557,0.8686056003298498,2.918851770308952,11,11,1.322867390002094,0,-0.2836992895869499,0.0657736584170503,0.0,False,200,0.2920744820889606,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47279,abodybuilder2,3368,-872.8889770507812,0.7679527645546896,1.3272156170281164,2.927704887725554,11,11,1.3247442883859966,-900.2701416015625,0.4702139880485091,0.890160269156264,2.228721176831431,11,11,1.3247442883859966,0,-0.2977387765061805,0.0690084815928653,0.0,True,165,0.0968700242751862,FIRE,
ADI-47281,abodybuilder2,3445,-890.477294921875,0.7805183854456593,1.31834722957502,3.3140378335809024,10,10,1.3278837007577056,-917.239013671875,0.4780688687154641,0.8767690241093771,3.1004921046387213,10,10,1.3278837007577056,0,-0.3024495167301952,0.0624431010257777,0.0,False,200,0.1184574854748306,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
