kind,representation,annotation,topology,scheme,delta_mae,ci95_lo,ci95_hi,code_x,code_a,code_base,family
paired_minus_unpaired,,IMGT,B2,primary,-0.11067350411120756,-0.37668787991559066,0.16342569986979152,,,,currab
paired_minus_unpaired,,IMGT,B2,shadow,-0.08637421219437211,-0.3917814443140854,0.2197513939421852,,,,currab
paired_minus_unpaired,,IMGT,C,primary,-0.13596873813205296,-0.37546585342030464,0.09208392331629602,,,,currab
paired_minus_unpaired,,IMGT,C,shadow,-0.015140415709695654,-0.30021466796780805,0.2664387803018828,,,,currab
paired_minus_unpaired,,IMGT,D,primary,-0.13211935537832759,-0.32405759905591425,0.061843277495584194,,,,currab
paired_minus_unpaired,,IMGT,D,shadow,-0.21610033953631366,-0.49214463410554105,0.04889334101735809,,,,currab
paired_minus_unpaired,,REGION,A,primary,-0.01106403492115162,-0.27695249863612803,0.26561480510381996,,,,currab
paired_minus_unpaired,,REGION,A,shadow,0.01224369472927513,-0.2963432211934784,0.2999090312439718,,,,currab
paired_minus_unpaired,,REGION,B1,primary,-0.05748141253436053,-0.2872866524590386,0.19993127187093093,,,,currab
paired_minus_unpaired,,REGION,B1,shadow,-0.19816198466736598,-0.5158119596081016,0.09838004406587533,,,,currab
paired_minus_unpaired,,REGION,B2,primary,-0.1727508262351707,-0.4415592429078655,0.11315101223227413,,,,currab
paired_minus_unpaired,,REGION,B2,shadow,-0.08417430924780575,-0.36428230485798396,0.17882218184294482,,,,currab
paired_minus_unpaired,,REGION,C,primary,0.08964936527205107,-0.1603530371630633,0.35009742430698704,,,,currab
paired_minus_unpaired,,REGION,C,shadow,0.173747733787254,-0.11257409813963344,0.44920584301889654,,,,currab
paired_minus_unpaired,,REGION,D,primary,0.14243368454921393,-0.1079125616285536,0.4086471757771055,,,,currab
paired_minus_unpaired,,REGION,D,shadow,-0.30737215206946855,-0.6221396128336588,-0.010288280910915801,,,,currab
paired_minus_unpaired,,FULL,A,primary,-0.052534385963722514,-0.29617596908851906,0.180186327592826,,,,currab
paired_minus_unpaired,,FULL,A,shadow,-0.12842114766438803,-0.40384747540509264,0.13690096301796983,,,,currab
paired_minus_unpaired,,FULL,B1,primary,-0.042028332933967454,-0.2963248235208016,0.22754471802417112,,,,currab
paired_minus_unpaired,,FULL,B1,shadow,-0.21651531737527724,-0.5038681383486147,0.08266315519073866,,,,currab
paired_minus_unpaired,,FULL,B2,primary,0.07893922593858507,-0.11997939451241198,0.2901781400044756,,,,currab
paired_minus_unpaired,,FULL,B2,shadow,-0.03175445839210793,-0.32868461785493075,0.2685682067164668,,,,currab
paired_minus_unpaired,,FULL,C,primary,-0.03145556979709201,-0.2822117876123499,0.22818136332947517,,,,currab
paired_minus_unpaired,,FULL,C,shadow,-0.30542237081645446,-0.5878695499749832,-0.026454418088183145,,,,currab
paired_minus_unpaired,,FULL,D,primary,-0.21319653075418354,-0.4918738530005938,0.08692926654109229,,,,currab
paired_minus_unpaired,,FULL,D,shadow,0.09835617630570019,-0.21185332698586554,0.40902515929422245,,,,currab
