topology,annotation,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
B2,FULL,ablingua,ablang2_unpaired,primary,0.06397659395947869,-0.277385006421878,0.4209913259671057,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,ablang2_unpaired,shadow,-0.04257256307719666,-0.31660742406491876,0.23944516535158472,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,ablang1,primary,0.05718478450068721,-0.18553822187729824,0.2829620738088348,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,ablang1,shadow,-0.1038556511019483,-0.33656770623760457,0.11301723527319633,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esm1b,primary,0.10709861472800926,-0.21729556189643012,0.42517517348866357,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esm1b,shadow,-0.019640698845003857,-0.2975657733870141,0.25124880472819,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esm2,primary,-0.013734228817033178,-0.36196764840020074,0.3486062932897495,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esm2,shadow,-0.029397846739969136,-0.2808837137104553,0.21481591978190856,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esmc600m,primary,0.1038619853832104,-0.23176624510023328,0.4365264233247733,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,esmc600m,shadow,-0.283649562317648,-0.5810817088609861,0.017231941811832355,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,currab_paired,primary,-0.11190051796995563,-0.41725775754010236,0.18697317029223018,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,currab_paired,shadow,-0.1567186661708502,-0.4916313312671803,0.15959095425075925,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,currab_unpaired,primary,0.11184164918499229,-0.12910999604213386,0.34216351332487865,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablingua,currab_unpaired,shadow,-0.04574961721161266,-0.3116945637596978,0.2027234931050995,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,ablang2_unpaired,primary,0.12473546722788866,-0.22332332399156363,0.48016713931236726,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,ablang2_unpaired,shadow,-0.05088897987648293,-0.3973170816162486,0.29941175131150183,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,ablang1,primary,0.11794365776909718,-0.2261113425831736,0.47805500148255065,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,ablang1,shadow,-0.11217206790123457,-0.4589130448706356,0.21561897242510752,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esm1b,primary,0.16785748799641922,-0.19176802105373805,0.5151448944468553,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esm1b,shadow,-0.027957115644290122,-0.3546286559399263,0.27730650607450474,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esm2,primary,0.04702464445137679,-0.29562975565592453,0.41589219599594246,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esm2,shadow,-0.0377142635392554,-0.31335562894373764,0.2495778984493677,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esmc600m,primary,0.16462085865162038,-0.2591233559596685,0.5690553594518587,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,esmc600m,shadow,-0.2919659791169343,-0.6112449681317365,0.014920128716362445,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,currab_paired,primary,-0.05114164470154566,-0.41499043158542964,0.3182226345862861,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,currab_paired,shadow,-0.16503508297013647,-0.47631412141117047,0.13954082477239851,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,currab_unpaired,primary,0.17260052245340224,-0.1856417797229908,0.5419238508483507,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_paired,currab_unpaired,shadow,-0.05406603401089892,-0.3839441829257542,0.26254503638656046,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,ablang1,primary,-0.006791809458791474,-0.33664145057584033,0.29432075818379716,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,ablang1,shadow,-0.06128308802475164,-0.3675813963383804,0.22807869145899637,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esm1b,primary,0.043122020768530576,-0.3481354313132204,0.39414591023951395,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esm1b,shadow,0.022931864232192806,-0.3389194376674699,0.36516619258456734,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esm2,primary,-0.07771082277651187,-0.425558688905504,0.2601291897856158,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esm2,shadow,0.013174716337227527,-0.2859172126393259,0.3280077180744687,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esmc600m,primary,0.039885391423731716,-0.347272523244222,0.38086768844981256,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,esmc600m,shadow,-0.24107699924045134,-0.5884809841344386,0.11093974172333108,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,currab_paired,primary,-0.1758771119294343,-0.5449632432725694,0.18454996685922875,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,currab_paired,shadow,-0.11414610309365356,-0.49059546670795956,0.2246009137895369,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,currab_unpaired,primary,0.0478650552255136,-0.2568705388057379,0.3450657444235715,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang2_unpaired,currab_unpaired,shadow,-0.0031770541344159917,-0.29581561206299584,0.29901183328510794,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esm1b,primary,0.04991383022732205,-0.2114525282824481,0.3000472104107891,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esm1b,shadow,0.08421495225694445,-0.2147017526037899,0.37112567925158824,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esm2,primary,-0.0709190133177204,-0.34440465856481484,0.2214210304213158,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esm2,shadow,0.07445780436197917,-0.18970389954837752,0.3352070949695727,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esmc600m,primary,0.046677200882523195,-0.22521289248525359,0.31517456372578945,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,esmc600m,shadow,-0.1797939112156997,-0.481745300763919,0.1313088222786228,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,currab_paired,primary,-0.16908530247064285,-0.43206663720401717,0.10361295158480417,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,currab_paired,shadow,-0.05286301506890191,-0.36027919863477165,0.24725831408559504,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,currab_unpaired,primary,0.05465686468430507,-0.15425794154037664,0.2670823691803728,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,ablang1,currab_unpaired,shadow,0.05810603389033565,-0.21539275028087473,0.3306629669519118,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,esm2,primary,-0.12083284354504244,-0.41101622404875576,0.18401675871860826,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,esm2,shadow,-0.009757147894965278,-0.2809441907906238,0.25605041009408447,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,esmc600m,primary,-0.0032366293447988565,-0.3328978579721333,0.3470116738919858,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,esmc600m,shadow,-0.26400886347264413,-0.5728944972709373,0.05095100343963219,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,currab_paired,primary,-0.2189991326979649,-0.4928249700569812,0.05858540240629205,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,currab_paired,shadow,-0.13707796732584634,-0.4664030628439821,0.19230105965225763,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,currab_unpaired,primary,0.0047430344569830245,-0.30551752632046925,0.3214317451288667,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm1b,currab_unpaired,shadow,-0.026108918366608797,-0.2988079200556249,0.2660736048663102,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,esmc600m,primary,0.11759621420024358,-0.22344103978003985,0.4298577079066522,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,esmc600m,shadow,-0.2542517155776789,-0.49414354077091927,-0.021354556378023224,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,currab_paired,primary,-0.09816628915292246,-0.420358258706552,0.22232213785618904,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,currab_paired,shadow,-0.12732081943088108,-0.39009167588787313,0.14409478740927595,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,currab_unpaired,primary,0.12557587800202547,-0.18894643077143916,0.41802336845868887,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esm2,currab_unpaired,shadow,-0.016351770471643517,-0.2914007775577498,0.23924729264812672,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esmc600m,currab_paired,primary,-0.21576250335316605,-0.5770833945568696,0.1375408119625514,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esmc600m,currab_paired,shadow,0.12693089614679778,-0.16169069313708645,0.4083588517742389,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esmc600m,currab_unpaired,primary,0.007979663801781882,-0.2915838541807953,0.31918340023653,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,esmc600m,currab_unpaired,shadow,0.23789994510603535,-0.030094376316776982,0.5152012671953363,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,currab_paired,currab_unpaired,primary,0.2237421671549479,-0.06308029080614631,0.5289760165744352,DiD=annot_gain(r1)-annot_gain(r2)
B2,FULL,currab_paired,currab_unpaired,shadow,0.11096904895923755,-0.1912430457126947,0.4160369084205156,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablingua,primary,-0.09388714072145062,-0.41821073249534324,0.21884748553052316,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablingua,shadow,0.2600573316032504,-0.03932137607056417,0.5592935238355469,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang2_paired,primary,-0.12355152177221981,-0.4419610841774646,0.20187605516410156,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang2_paired,shadow,0.042096361701871095,-0.3406506179291526,0.4163744484936745,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang2_unpaired,primary,0.1291618818118249,-0.23965949717863103,0.533885335922241,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang2_unpaired,shadow,0.5507661089485074,0.220724951190713,0.9058472715778115,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang1,primary,0.11727001048900464,-0.16261579431133505,0.41449873064771103,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,ablang1,shadow,0.17801713354793597,-0.16345772272274817,0.5031195175500562,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esm1b,primary,-0.13816021106861257,-0.42572098720220874,0.1655649114538121,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esm1b,shadow,0.026694121184172453,-0.2983716052255513,0.3585574267823019,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esm2,primary,0.23361672295464408,-0.11763128410150976,0.631288320046884,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esm2,shadow,0.043418483969606,-0.2926777939737579,0.3841116705058532,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esmc600m,primary,-0.13628422772442852,-0.47578183280097114,0.22826930446389243,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,esmc600m,shadow,0.07603263854980477,-0.25134333386833285,0.40869158933192135,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,currab_paired,primary,0.17267837053463778,-0.10714127163828153,0.44950752846988584,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,currab_paired,shadow,0.26896245979968403,-0.025567380292916,0.5780814153176763,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,currab_unpaired,primary,0.06839264763726129,-0.2159562846760691,0.3591901214034469,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,scratch,currab_unpaired,shadow,0.24465888223530333,-0.03324949770797917,0.5314364280229733,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang2_paired,primary,-0.029664381050769194,-0.3531763394673666,0.2972361970830845,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang2_paired,shadow,-0.21796096990137928,-0.5250845561792821,0.09366523836865831,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang2_unpaired,primary,0.22304902253327552,-0.11046249012888214,0.5562221638950297,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang2_unpaired,shadow,0.290708777345257,-0.002272953221827375,0.5918349684020618,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang1,primary,0.21115715121045525,-0.05453547371758355,0.4968551983068018,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,ablang1,shadow,-0.08204019805531443,-0.31630331498605235,0.15386248341313086,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esm1b,primary,-0.04427307034716194,-0.3247367611637822,0.23495685730451418,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esm1b,shadow,-0.23336321041907793,-0.4674281167395321,0.011445824305215825,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esm2,primary,0.32750386367609474,-0.02097957987844208,0.6939715644459664,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esm2,shadow,-0.21663884763364438,-0.45467917536511837,0.033898543722835565,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esmc600m,primary,-0.04239708700297791,-0.36693680551317,0.28137482125082114,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,esmc600m,shadow,-0.1840246930534456,-0.43160975303178933,0.08054906939282826,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,currab_paired,primary,0.2665655112560884,0.03497493414231285,0.49975313551631967,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,currab_paired,shadow,0.00890512819643365,-0.22251972681210364,0.26545515178162365,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,currab_unpaired,primary,0.1622797883587119,-0.12794353814772616,0.417289992320684,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablingua,currab_unpaired,shadow,-0.01539844936794705,-0.19574788646933475,0.1641727912573166,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,ablang2_unpaired,primary,0.2527134035840447,-0.09055080119474429,0.5911788422384375,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,ablang2_unpaired,shadow,0.5086697472466363,0.13524401099593555,0.8754206757486601,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,ablang1,primary,0.24082153226122444,-0.06807721514760712,0.5376212061187366,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,ablang1,shadow,0.13592077184606485,-0.1972445888283811,0.4552467269661986,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esm1b,primary,-0.014608689296392747,-0.31924850087106965,0.2820092466142441,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esm1b,shadow,-0.015402240517698644,-0.34889999436743446,0.35136447364901313,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esm2,primary,0.3571682447268639,0.038144277054586576,0.6858529079107591,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esm2,shadow,0.001322122267734901,-0.34620547706698196,0.34230250311486504,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esmc600m,primary,-0.012732705952208719,-0.3235967324103839,0.29565835587772316,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,esmc600m,shadow,0.033936276847933676,-0.3540238975006856,0.42033486013059257,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,currab_paired,primary,0.2962298923068576,0.030025737668261155,0.5470482567210255,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,currab_paired,shadow,0.22686609809781294,-0.10361243648293578,0.5596060370221547,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,currab_unpaired,primary,0.19194416940948109,-0.08206672256375544,0.4801128422772441,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_paired,currab_unpaired,shadow,0.20256252053343224,-0.09231569678695101,0.5160904201460471,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,ablang1,primary,-0.01189187132282026,-0.4158689069159237,0.3772694205060416,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,ablang1,shadow,-0.37274897540057145,-0.6760128609928083,-0.07509031766726648,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esm1b,primary,-0.26732209288043746,-0.6333848811961986,0.05845130696708767,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esm1b,shadow,-0.524071987764335,-0.8810427489104095,-0.1819552698253115,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esm2,primary,0.10445484114281921,-0.27737763016312217,0.478477519235493,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esm2,shadow,-0.5073476249789014,-0.8342659455758554,-0.1626758292869287,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esmc600m,primary,-0.2654461095362534,-0.6165027488896877,0.06847685590202415,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,esmc600m,shadow,-0.4747334703987027,-0.8408798706384353,-0.12167462655055715,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,currab_paired,primary,0.04351648872281289,-0.2665467285815581,0.34313583609498555,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,currab_paired,shadow,-0.2818036491488234,-0.5937123027848609,0.034025590213728044,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,currab_unpaired,primary,-0.060769234174563605,-0.3897138089309504,0.25312348648353833,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang2_unpaired,currab_unpaired,shadow,-0.3061072267132041,-0.6052147888842924,-0.011820709558180908,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esm1b,primary,-0.2554302215576172,-0.556351990169949,0.04933609432644312,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esm1b,shadow,-0.1513230123637635,-0.4216313503406666,0.12132897553620502,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esm2,primary,0.11634671246563946,-0.21534904727229368,0.460461398112921,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esm2,shadow,-0.13459864957832995,-0.40499900770776065,0.16777522887712643,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esmc600m,primary,-0.25355423821343315,-0.5998255965150433,0.10682163297394075,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,esmc600m,shadow,-0.10198449499813118,-0.41283300187852634,0.24397717581854894,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,currab_paired,primary,0.055408360045633154,-0.18590425032156485,0.298686682736432,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,currab_paired,shadow,0.09094532625174807,-0.15490554114918667,0.35785648086924593,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,currab_unpaired,primary,-0.04887736285174334,-0.2933157785439197,0.2207155881104645,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,ablang1,currab_unpaired,shadow,0.06664174868736739,-0.1620757785844214,0.3193984373116198,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,esm2,primary,0.3717769340232567,0.03799659528850038,0.68818023469713,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,esm2,shadow,0.016724362785433544,-0.27109153417893395,0.2976877618719027,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,esmc600m,primary,0.0018759833441840278,-0.24454369603851694,0.2615614679124618,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,esmc600m,shadow,0.04933851736563232,-0.2786967424698816,0.36122109566205823,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,currab_paired,primary,0.31083858160325034,0.045908225612875816,0.5811802781658406,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,currab_paired,shadow,0.24226833861551159,-0.05294618135617111,0.5433725109806766,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,currab_unpaired,primary,0.20655285870587384,-0.0569870713316364,0.4830908204302373,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm1b,currab_unpaired,shadow,0.21796476105113088,-0.03608427283204632,0.47274210305861475,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,esmc600m,primary,-0.36990095067907264,-0.6985707612685215,-0.04280892595832731,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,esmc600m,shadow,0.03261415458019878,-0.22496069507834338,0.3034057734925068,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,currab_paired,primary,-0.060938352420006316,-0.33156395841527886,0.21953664296939046,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,currab_paired,shadow,0.22554397583007804,-0.06782575124575785,0.533877369209571,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,currab_unpaired,primary,-0.1652240753173828,-0.47900434717719936,0.1416516639568187,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esm2,currab_unpaired,shadow,0.20124039826569734,-0.042660239890769676,0.4646524358678747,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esmc600m,currab_paired,primary,0.3089625982590663,0.00824554466906889,0.5907357192333832,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esmc600m,currab_paired,shadow,0.19292982124987926,-0.11964584397680969,0.5190452563909833,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esmc600m,currab_unpaired,primary,0.20467687536168983,-0.1146667268541124,0.4877376697681567,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,esmc600m,currab_unpaired,shadow,0.16862624368549856,-0.11161928530092596,0.4380275532051369,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,currab_paired,currab_unpaired,primary,-0.1042857228973765,-0.32193804729132003,0.10178003664369943,DiD=annot_gain(r1)-annot_gain(r2)
C,IMGT,currab_paired,currab_unpaired,shadow,-0.024303577564380698,-0.22888706407429252,0.1784131833064702,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablingua,primary,-0.07313525823899257,-0.39087846838397744,0.22730837574711474,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablingua,shadow,0.18686730184672792,-0.13969961213476864,0.5032126114692215,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang2_paired,primary,0.10490481058756507,-0.24982959076210304,0.4745973592923011,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang2_paired,shadow,0.4157070348292221,0.03969296290550703,0.8081358632923644,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang2_unpaired,primary,0.3961520018400969,0.11480749153796538,0.6798954080652303,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang2_unpaired,shadow,0.4653086250210986,0.06909004788339874,0.8502789238352835,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang1,primary,0.25403385397828654,-0.10586687488320433,0.599157455821096,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,ablang1,shadow,0.1864440823778694,-0.13871665766209731,0.5176448227446755,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esm1b,primary,-0.10473943639684606,-0.39999958909588096,0.21024767381173592,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esm1b,shadow,-0.0009469397274064429,-0.3386667275134428,0.33122958842618927,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esm2,primary,0.22785627106089656,-0.12376648997083117,0.6120771243248455,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esm2,shadow,0.11127340057749807,-0.24162309611285174,0.45645420286390515,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esmc600m,primary,-0.026569766762815875,-0.3197800247757523,0.2672866903705356,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,esmc600m,shadow,-0.061739980438609184,-0.37601619178866164,0.2428993336948347,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,currab_paired,primary,0.12731700473361537,-0.13940821400395154,0.40544189935849007,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,currab_paired,shadow,0.09467701853057485,-0.24218855610600223,0.427280709772934,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,currab_unpaired,primary,0.24864938524034289,0.007791069407521944,0.5224114706486825,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,scratch,currab_unpaired,shadow,0.2592615904631438,-0.07927284593935364,0.5812844347070764,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang2_paired,primary,0.17804006882655762,-0.15873140229119195,0.5063264940991807,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang2_paired,shadow,0.22883973298249422,-0.093832101939637,0.5840191211229483,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang2_unpaired,primary,0.4692872600790895,0.18631887435913086,0.7593332302423171,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang2_unpaired,shadow,0.27844132317437065,-0.07628626411343797,0.6585930783071626,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang1,primary,0.3271691122172791,0.033734418139045624,0.6360021897304206,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,ablang1,shadow,-0.00042321946885850694,-0.27350532625928337,0.2707129225318813,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,esm1b,primary,-0.03160417815785349,-0.2842401216059555,0.23451527136343495,DiD=annot_gain(r1)-annot_gain(r2)
C,REGION,ablingua,esm1b,shadow,-0.18781424157413434,-0.4148513264126248,0.0401473993136559,DiD=annot_gain(r1)-annot_gain(r2)
