experiment_code,legacy_experiment_code,experiment_id,target,family,model_type,source_model_id,feature_set_id,source_recipe_id,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,test_overall_mae,public_private_delta,public_private_gap,cv_protocol,selection_policy_at_creation,current_evaluation_mode,artifact_status,source_reproducible,drilldown_reproducible,reproduction_status,config_path,feature_path,oof_primary_path,oof_shadow_path,test_prediction_path,n_features,feature_space,feature_sha256,feature_content_sha256,feature_recipe_hash,linear_alpha,xgb_preset,xgb_final_n_estimators,score_source,prediction_source,feature_source,license_status,license_reference,ensemble_type,member_experiment_codes,notes,transformer_type,plm_source,annotation_mode,chain_mode,pooling_mode,representation_status,input_space,input_asset_ref,shareability_status,reproducibility_status_v2,canonical_benchmark_eligible,score_max_delta,prediction_max_delta,prediction_reproduction_max_delta,reproduction_tolerance_pred,reproduction_tolerance_score,tolerance_reason,training_reproduction_attempted,optuna_used,fitted_params_path,blocker,control_experiment_code
EXP-T114,,TRF_TM_ABLANG2_FULL_JOINT_CHAIN_SPECIFIC_DUAL_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.1612379050549166,3.358761846283336,3.259999875669126,3.358761846283336,3.2163185590579184,3.131717173258464,3.1740178661581915,0.0846013857994547,0.0846013857994547,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T114.yaml,,experiments/predictions/EXP-T114/oof_primary.csv,experiments/predictions/EXP-T114/oof_shadow.csv,experiments/predictions/EXP-T114/test.csv,,,,,,,,,EXP-T114_DL_FOLDLOCAL_COSINE_V3,EXP-T114_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-4 joint chain-specific dual CONCAT; OOF TEST in cv_*; VAL=2.8456/2.9139; params=399233,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T115,,TRF_TM_ABLANG2_FULL_JOINT_CHAIN_SPECIFIC_DUAL_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.240749830081139,3.311849547021183,3.276299688551161,3.311849547021183,3.196675731517651,2.9866563302499265,3.091666030883789,0.2100194012677243,0.2100194012677243,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T115.yaml,,experiments/predictions/EXP-T115/oof_primary.csv,experiments/predictions/EXP-T115/oof_shadow.csv,experiments/predictions/EXP-T115/test.csv,,,,,,,,,EXP-T115_DL_FOLDLOCAL_COSINE_V3,EXP-T115_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-4 joint chain-specific dual MEAN; OOF TEST in cv_*; VAL=2.8064/2.8865; params=382849,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T116,,TRF_TM_ABLANG2_FULL_SEPARATE_CROSSATTN_UNGATED_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.26511189967026,3.4072274337580173,3.336169666714138,3.4072274337580173,3.3088433630672496,3.0744036639178245,3.1916235134925377,0.234439699149425,0.234439699149425,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T116.yaml,,experiments/predictions/EXP-T116/oof_primary.csv,experiments/predictions/EXP-T116/oof_shadow.csv,experiments/predictions/EXP-T116/test.csv,,,,,,,,,EXP-T116_DL_FOLDLOCAL_COSINE_V3,EXP-T116_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-6 ungated residue cross-attn CONCAT; OOF TEST in cv_*; VAL=2.8323/2.9404; params=465281,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T117,,TRF_TM_ABLANG2_FULL_SEPARATE_CROSSATTN_UNGATED_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.238223181830512,3.3408236797945,3.289523430812506,3.3408236797945,3.26920213110653,3.077968653926144,3.1735853925163364,0.1912334771803863,0.1912334771803863,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T117.yaml,,experiments/predictions/EXP-T117/oof_primary.csv,experiments/predictions/EXP-T117/oof_shadow.csv,experiments/predictions/EXP-T117/test.csv,,,,,,,,,EXP-T117_DL_FOLDLOCAL_COSINE_V3,EXP-T117_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-6 ungated residue cross-attn MEAN; OOF TEST in cv_*; VAL=2.8141/2.9444; params=448897,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T118,,TRF_TM_ABLANG2_FULL_SEPARATE_CROSSATTN_GEOM_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.217477233321578,3.381942419358242,3.2997098263399103,3.381942419358242,3.372871756847995,3.1206418072735818,3.2467567820607885,0.2522299495744131,0.2522299495744131,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T118.yaml,,experiments/predictions/EXP-T118/oof_primary.csv,experiments/predictions/EXP-T118/oof_shadow.csv,experiments/predictions/EXP-T118/test.csv,,,,,,,,,EXP-T118_DL_FOLDLOCAL_COSINE_V3,EXP-T118_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-6G geometry cross-attn CONCAT; OOF TEST in cv_*; VAL=2.8280/2.9757; params=465313,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T116
EXP-T119,,TRF_TM_ABLANG2_FULL_SEPARATE_CROSSATTN_GEOM_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.3646619820300443,3.2835301999692565,3.3240960909996504,3.3646619820300443,3.304621124267578,3.119423035044728,3.2120220796561534,0.1851980892228502,0.1851980892228502,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T119.yaml,,experiments/predictions/EXP-T119/oof_primary.csv,experiments/predictions/EXP-T119/oof_shadow.csv,experiments/predictions/EXP-T119/test.csv,,,,,,,,,EXP-T119_DL_FOLDLOCAL_COSINE_V3,EXP-T119_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-6G geometry cross-attn MEAN; OOF TEST in cv_*; VAL=2.8258/2.8691; params=448929,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T117
EXP-T120,,TRF_TM_ABLANG2_FULL_SEPARATE_REG_ONLY_CROSS_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.108702129787869,3.2911669413248696,3.1999345355563693,3.2911669413248696,3.24088912775487,2.986559531129437,3.113724329442153,0.2543295966254328,0.2543295966254328,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T120.yaml,,experiments/predictions/EXP-T120/oof_primary.csv,experiments/predictions/EXP-T120/oof_shadow.csv,experiments/predictions/EXP-T120/test.csv,,,,,,,,,EXP-T120_DL_FOLDLOCAL_COSINE_V3,EXP-T120_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-7 REG-only cross-attn CONCAT; OOF TEST in cv_*; VAL=2.7019/2.8702; params=465281,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_REG_ONLY_CROSS_ATTENTION_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T121,,TRF_TM_ABLANG2_FULL_SEPARATE_REG_ONLY_CROSS_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.0232212867265864,3.252085108815888,3.137653197771237,3.252085108815888,3.247434488932292,3.1936370378659102,3.220535763399101,0.0537974510663814,0.0537974510663814,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T121.yaml,,experiments/predictions/EXP-T121/oof_primary.csv,experiments/predictions/EXP-T121/oof_shadow.csv,experiments/predictions/EXP-T121/test.csv,,,,,,,,,EXP-T121_DL_FOLDLOCAL_COSINE_V3,EXP-T121_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-7 REG-only cross-attn MEAN; OOF TEST in cv_*; VAL=2.7209/2.8063; params=448897,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_REG_ONLY_CROSS_ATTENTION_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T122,,TRF_TM_ABLANG2_FULL_SEPARATE_WITHIN_CHAIN_EXTRA_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.1770394407672646,3.526783601737317,3.3519115212522905,3.526783601737317,3.286962834110967,3.102298774248288,3.194630804179627,0.1846640598626789,0.1846640598626789,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T122.yaml,,experiments/predictions/EXP-T122/oof_primary.csv,experiments/predictions/EXP-T122/oof_shadow.csv,experiments/predictions/EXP-T122/test.csv,,,,,,,,,EXP-T122_DL_FOLDLOCAL_COSINE_V3,EXP-T122_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-8 within-chain extra-attn CONCAT; OOF TEST in cv_*; VAL=2.8176/2.8273; params=465281,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_WITHIN_CHAIN_EXTRA_ATTENTION_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T123,,TRF_TM_ABLANG2_FULL_SEPARATE_WITHIN_CHAIN_EXTRA_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.360183197775005,3.4918525366135587,3.4260178671942816,3.4918525366135587,3.2676993287639853,3.062342212818287,3.165020770791136,0.2053571159456981,0.2053571159456981,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T123.yaml,,experiments/predictions/EXP-T123/oof_primary.csv,experiments/predictions/EXP-T123/oof_shadow.csv,experiments/predictions/EXP-T123/test.csv,,,,,,,,,EXP-T123_DL_FOLDLOCAL_COSINE_V3,EXP-T123_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-8 within-chain extra-attn MEAN; OOF TEST in cv_*; VAL=2.8196/2.8455; params=448897,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_WITHIN_CHAIN_EXTRA_ATTENTION_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H054,,TRF_HIC_ESM2_FULL_HONLY_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.502150705361072,0.5129733341358326,0.5075620197484523,0.5129733341358326,0.4833591800265841,0.4627873586960781,0.473073269361331,0.020571821330506,0.020571821330506,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H054.yaml,,experiments/predictions/EXP-H054/oof_primary.csv,experiments/predictions/EXP-H054/oof_shadow.csv,experiments/predictions/EXP-H054/test.csv,,,,,,,,,EXP-H054_DL_FOLDLOCAL_COSINE_V3,EXP-H054_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-H0 Heavy-only; OOF TEST in cv_*; VAL=0.4520/0.4384; params=485249,FROZEN_PLM,ESM2,FULL,H_ONLY,H_ONLY,NOT_EXPORTED,H_ONLY_REG_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H055,,TRF_HIC_ESM2_FULL_SEPARATE_DUAL_CONCAT_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5295236088788068,0.5236995230309758,0.5266115659548913,0.5295236088788068,0.505941643703131,0.4641491541921356,0.4850453989476334,0.0417924895109954,0.0417924895109954,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H055.yaml,,experiments/predictions/EXP-H055/oof_primary.csv,experiments/predictions/EXP-H055/oof_shadow.csv,experiments/predictions/EXP-H055/test.csv,,,,,,,,,EXP-H055_DL_FOLDLOCAL_COSINE_V3,EXP-H055_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-1 CONCAT; OOF TEST in cv_*; VAL=0.4517/0.4330; params=501633,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_DUAL_REG_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H056,,TRF_HIC_ESM2_FULL_SEPARATE_DUAL_MEAN_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5154798495445722,0.5085656110975476,0.5120227303210598,0.5154798495445722,0.4852008645328475,0.4591428170851718,0.4721718408090096,0.0260580474476756,0.0260580474476756,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H056.yaml,,experiments/predictions/EXP-H056/oof_primary.csv,experiments/predictions/EXP-H056/oof_shadow.csv,experiments/predictions/EXP-H056/test.csv,,,,,,,,,EXP-H056_DL_FOLDLOCAL_COSINE_V3,EXP-H056_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-1 MEAN; OOF TEST in cv_*; VAL=0.4610/0.4363; params=485249,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_DUAL_REG_FROZEN_ESM2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H057,,TRF_HIC_ESM2_FULL_JOINT_SINGLE_REG_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5447029318161952,0.491356187702697,0.5180295597594461,0.5447029318161952,0.4992336514319901,0.477063983399191,0.4881488174155906,0.0221696680327991,0.0221696680327991,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H057.yaml,,experiments/predictions/EXP-H057/oof_primary.csv,experiments/predictions/EXP-H057/oof_shadow.csv,experiments/predictions/EXP-H057/test.csv,,,,,,,,,EXP-H057_DL_FOLDLOCAL_COSINE_V3,EXP-H057_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-2 single REG; OOF TEST in cv_*; VAL=0.4435/0.4498; params=485121,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_SINGLE_REG_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H058,,TRF_HIC_ESM2_FULL_JOINT_DUAL_CONCAT_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5151987339537821,0.5288577420740952,0.5220282380139387,0.5288577420740952,0.4868102494228034,0.4576602501574856,0.4722352497901445,0.0291499992653177,0.0291499992653177,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H058.yaml,,experiments/predictions/EXP-H058/oof_primary.csv,experiments/predictions/EXP-H058/oof_shadow.csv,experiments/predictions/EXP-H058/test.csv,,,,,,,,,EXP-H058_DL_FOLDLOCAL_COSINE_V3,EXP-H058_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-3 CONCAT; OOF TEST in cv_*; VAL=0.4607/0.4596; params=501633,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_DUAL_REG_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H059,,TRF_HIC_ESM2_FULL_JOINT_DUAL_MEAN_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5132576631616662,0.5190813029724874,0.5161694830670769,0.5190813029724874,0.4925876585407022,0.4666098856984833,0.4795987721195927,0.0259777728422189,0.0259777728422189,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H059.yaml,,experiments/predictions/EXP-H059/oof_primary.csv,experiments/predictions/EXP-H059/oof_shadow.csv,experiments/predictions/EXP-H059/test.csv,,,,,,,,,EXP-H059_DL_FOLDLOCAL_COSINE_V3,EXP-H059_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-3 MEAN; OOF TEST in cv_*; VAL=0.4587/0.4224; params=485249,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_DUAL_REG_FROZEN_ESM2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H060,,TRF_HIC_ESM2_FULL_JOINT_CHAIN_SPECIFIC_DUAL_CONCAT_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5517478636282461,0.5134319962395563,0.5325899299339012,0.5517478636282461,0.4964814238371671,0.4580179799397786,0.4772497018884729,0.0384634438973884,0.0384634438973884,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H060.yaml,,experiments/predictions/EXP-H060/oof_primary.csv,experiments/predictions/EXP-H060/oof_shadow.csv,experiments/predictions/EXP-H060/test.csv,,,,,,,,,EXP-H060_DL_FOLDLOCAL_COSINE_V3,EXP-H060_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-4 CONCAT; OOF TEST in cv_*; VAL=0.4618/0.4424; params=501633,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H061,,TRF_HIC_ESM2_FULL_JOINT_CHAIN_SPECIFIC_DUAL_MEAN_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5330681005407263,0.4805228534745581,0.5067954770076422,0.5330681005407263,0.4816351869371202,0.4615196249691057,0.471577405953113,0.0201155619680145,0.0201155619680145,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H061.yaml,,experiments/predictions/EXP-H061/oof_primary.csv,experiments/predictions/EXP-H061/oof_shadow.csv,experiments/predictions/EXP-H061/test.csv,,,,,,,,,EXP-H061_DL_FOLDLOCAL_COSINE_V3,EXP-H061_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-4 MEAN; OOF TEST in cv_*; VAL=0.4568/0.4382; params=485249,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_FROZEN_ESM2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-H062,,TRF_HIC_ESM2_FULL_SEPARATE_CROSSATTN_UNGATED_CONCAT_V3,HIC,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::HIC_TRANSFER,,,0.5719192008501218,0.5175434777530623,0.544731339301592,0.5719192008501218,0.4852825205296646,0.4719176179862316,0.4786000692579482,0.0133649025434329,0.0133649025434329,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H062.yaml,,experiments/predictions/EXP-H062/oof_primary.csv,experiments/predictions/EXP-H062/oof_shadow.csv,experiments/predictions/EXP-H062/test.csv,,,,,,,,,EXP-H062_DL_FOLDLOCAL_COSINE_V3,EXP-H062_run,esm2_residue,REVIEW,esm2_residue,,,DL_FOLDLOCAL_COSINE_V3 ESM-2 ARCH-6 CONCAT; OOF TEST in cv_*; VAL=0.4458/0.4456; params=567681,FROZEN_PLM,ESM2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_FROZEN_ESM2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#esm2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
